,0
2005-06-01,84.46141999999999
2005-07-01,84.61944
2005-08-01,84.93548
2005-09-01,85.64656
2005-10-01,85.25151
2005-11-01,85.0935
2005-12-01,85.01449000000001
2006-01-01,85.48854
2006-02-01,85.33051999999999
2006-03-01,85.80458
2006-04-01,86.27864
2006-05-01,86.67369000000001
2006-06-01,86.51567
2006-07-01,86.59468000000001
2006-08-01,86.7527
2006-09-01,86.27864
2006-10-01,86.12062
2006-11-01,86.27864
2006-12-01,86.43666
2007-01-01,86.43666
2007-02-01,87.06874
2007-03-01,87.77982
2007-04-01,88.17487
2007-05-01,88.56992
2007-06-01,88.4119
2007-07-01,88.49091
2007-08-01,88.25388000000001
2007-09-01,88.4119
2007-10-01,88.17487
2007-11-01,88.4119
2007-12-01,88.49091
2008-01-01,88.33289
2008-02-01,88.64893000000001
2008-03-01,88.96497
2008-04-01,89.67605999999999
2008-05-01,90.54517
2008-06-01,91.17725
2008-07-01,91.49329
2008-08-01,91.33527
2008-09-01,91.41428
2008-10-01,90.46616
2008-11-01,90.15012
2008-12-01,89.51804
2009-01-01,89.28101
2009-02-01,89.91309
2009-03-01,90.07111
2009-04-01,89.9921
2009-05-01,90.62418000000001
2009-06-01,90.94022
2009-07-01,90.62418000000001
2009-08-01,90.62418000000001
2009-09-01,90.62418000000001
2009-10-01,90.54517
2009-11-01,91.01923000000001
2009-12-01,90.70319
2010-01-01,90.94022
2010-02-01,91.33527
2010-03-01,91.33527
2010-04-01,91.65131
2010-05-01,91.88834
2010-06-01,91.80933
2010-07-01,92.28338000000001
2010-08-01,92.20437
2010-09-01,92.36239
2010-10-01,92.75744
2010-11-01,92.83645
2010-12-01,92.83645
2011-01-01,93.07348
2011-02-01,93.31051
2011-03-01,94.33763
2011-04-01,94.65366999999999
2011-05-01,95.28575
2011-06-01,94.65366999999999
2011-07-01,94.81169
2011-08-01,95.04871999999999
2011-09-01,95.28575
2011-10-01,95.44377
2011-11-01,95.52278000000001
2011-12-01,94.96970999999999
2012-01-01,95.36476
2012-02-01,95.75981
2012-03-01,96.15486
2012-04-01,96.54991
2012-05-01,96.4709
2012-06-01,96.07585
2012-07-01,95.99684
2012-08-01,96.23387
2012-09-01,96.39189
2012-10-01,96.54991
2012-11-01,96.31288
2012-12-01,95.75981
2013-01-01,95.83882
2013-02-01,96.94495
2013-03-01,97.10297
2013-04-01,96.94495
2013-05-01,97.18198000000001
2013-06-01,97.18198000000001
2013-07-01,97.26099
2013-08-01,97.26099
2013-09-01,97.41901
2013-10-01,97.18198000000001
2013-11-01,97.18198000000001
2013-12-01,96.94495
2014-01-01,97.26099
2014-02-01,98.05109
2014-03-01,98.60416
2014-04-01,98.9202
2014-05-01,99.39426
2014-06-01,99.47327
2014-07-01,99.31525
2014-08-01,99.31525
2014-09-01,99.39426
2014-10-01,99.47327
2014-11-01,99.07822
2014-12-01,98.36713
2015-01-01,98.20911
2015-02-01,99.07822
2015-03-01,99.78931
2015-04-01,99.7103
2015-05-01,100.2634
2015-06-01,100.5004
2015-07-01,100.5794
2015-08-01,100.5794
2015-09-01,100.4214
2015-10-01,100.5004
2015-11-01,100.4214
2015-12-01,99.94733000000001
2016-01-01,100.1844
2016-02-01,100.4214
2016-03-01,101.0535
2016-04-01,101.3695
2016-05-01,101.7645
2016-06-01,102.0016
2016-07-01,101.8436
2016-08-01,101.6855
2016-09-01,101.7645
2016-10-01,102.0016
2016-11-01,101.6065
2016-12-01,101.4485
2017-01-01,102.3176
2017-02-01,102.4756
2017-03-01,102.6337
2017-04-01,103.0287
2017-05-01,103.1077
2017-06-01,103.0287
2017-07-01,103.0287
2017-08-01,103.1077
2017-09-01,103.3447
2017-10-01,103.4238
2017-11-01,103.7398
2017-12-01,103.3447
2018-01-01,104.0558
2018-02-01,104.6879
2018-03-01,105.00399999999999
2018-04-01,105.32
2018-05-01,105.399
2018-06-01,105.557
2018-07-01,106.1101
2018-08-01,106.0311
2018-09-01,105.63600000000001
2018-10-01,105.9521
2018-11-01,105.478
2018-12-01,105.399
2019-01-01,105.557
2019-02-01,106.2681
2019-03-01,106.9792
2019-04-01,107.4533
2019-05-01,107.9273
2019-06-01,107.6903
2019-07-01,108.2433
2019-08-01,108.0853
2019-09-01,107.6113
2019-10-01,107.9273
2019-11-01,107.7693
2019-12-01,107.7693
2020-01-01,108.0853
2020-02-01,108.5594
2020-03-01,107.9273
2020-04-01,107.2162
2020-05-01,107.5323
2020-06-01,108.4014
2020-07-01,108.4014
2020-08-01,108.2433
2020-09-01,108.1643
2020-10-01,108.6384
2020-11-01,108.7964
2020-12-01,108.5594
2021-01-01,109.1915
2021-02-01,109.7445
2021-03-01,110.2976
2021-04-01,110.8507
2021-05-01,111.4037
2021-06-01,111.7198
2021-07-01,112.4309
2021-08-01,112.6679
2021-09-01,112.9049
2021-10-01,113.695
2021-11-01,113.9321
2021-12-01,113.774
2022-01-01,114.8012
2022-02-01,115.9863
2022-03-01,117.6455
2022-04-01,118.3566
2022-05-01,120.0158
2022-06-01,120.8059
2022-07-01,120.9639
2022-08-01,120.5689
2022-09-01,120.6479
2022-10-01,121.51700000000001
2022-11-01,121.675
2022-12-01,120.9639
2023-01-01,121.596
2023-02-01,122.0701
2023-03-01,122.7021
2023-04-01,123.5712
2023-05-01,124.0453
2023-06-01,124.2033
2023-07-01,124.9144
2023-08-01,125.3885
2023-09-01,125.2304
2023-10-01,125.3095
2023-11-01,125.4675
2023-12-01,125.0724
2024-01-01,125.0724
2024-02-01,125.4675
2024-03-01,126.2576
2024-04-01,126.8896
2024-05-01,127.6007
2024-06-01,127.5217
2024-07-01,128.0748
2024-08-01,127.8378
2024-09-01,127.2847
2024-10-01,127.8378
2024-11-01,127.8378
2024-12-01,127.3637
2025-01-01,127.4427
